"gene","entrez","tpm","ModelID","PatientID","CellLineName","StrippedCellLineName","DepmapModelType","OncotreeLineage","OncotreePrimaryDisease","OncotreeSubtype","OncotreeCode","LegacyMolecularSubtype","PatientMolecularSubtype","RRID","Age","AgeCategory","Sex","PatientRace","PrimaryOrMetastasis","SampleCollectionSite","SourceType","SourceDetail","TreatmentStatus","TreatmentDetails","GrowthPattern","OnboardedMedia","FormulationID","EngineeredModel","TissueOrigin","CCLEName","CatalogNumber","PlateCoating","ModelDerivationMaterial","PublicComments","WTSIMasterCellID","SangerModelID","COSMICID","LegacySubSubtype"
"OTC","5009",0,"ACH-000176","PT-wKL1PE","LOU-NH91","LOUNH91","LUSC","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC","",NA,"CVCL_2104",64,"Adult","Female","","Primary","lung","DSMZ","DSMZ","",NA,"Adherent","MF-001-021","RPMI + 20% FBS + 2mM Glutamine","",NA,"LOUNH91_LUNG","ACC 393","None","","",1506,"SIDM00341",1298226,"NSCLC_squamous"
"OTC","5009",0,"ACH-000017","PT-8CE6ah","SK-BR-3","SKBR3","BRCA","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA","HER2_amp",NA,"CVCL_0033",43,"Adult","Female","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Mixed","MF-023-001","McCoy's 5A + 10% FBS","",NA,"SKBR3_BREAST","HTB-30","None","","",NA,"SIDM00897",NA,"ERneg_HER2pos"
"OTC","5009",0,"ACH-000020","PT-GMWtlF","MHH-CALL-2","MHHCALL2","BLL","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL","",NA,"CVCL_1409",15,"Pediatric","Female","caucasian","Primary","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",1906,"SIDM00331",908132,"b_cell"
"OTC","5009",0,"ACH-001385","PT-a3pn8l","RPMI 2650","RPMI2650","HNSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Head and Neck Squamous Cell Carcinoma","HNSC","",NA,"CVCL_1664",52,"Adult","Male","","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-015-001","EMEM + 10% FBS","",NA,"RPMI2650_UPPER_AERODIGESTIVE_TRACT","CCL-30","None","","",1163,"SIDM00809",909700,""
"OTC","5009",0.01435529297707,"ACH-000587","PT-HkdFKw","NCI-H1975","NCIH1975","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1511",NA,"Unknown","Female","","Primary","lung","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"NCIH1975_LUNG","CRL-5908","None","","",1403,"SIDM00759",924244,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000785","PT-AOPcW9","NCI-H2126","NCIH2126","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1532",65,"Adult","Male","caucasian","Metastatic","haematopoietic_and_lymphoid_tissue","ATCC","ATCC","",NA,"Adherent","MF-007-010","DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 10ug/ml Transferrin + 30nM Selenium + 10nM Hydrocortisone + 10nM Beta estradiol","",NA,"NCIH2126_LUNG","CCL-256","None","","",NA,"SIDM00775",NA,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000554","PT-i8kZN9","UACC-893","UACC893","ILC","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC","HER2_amp",NA,"CVCL_1782",57,"Adult","Female","caucasian","Primary","breast","ATCC","ATCC","",NA,"Adherent","MF-021-001","L-15 + 10% FBS","",NA,"UACC893_BREAST","CRL-1902","None","","",1090,"SIDM01186",909778,"ERneg_HER2pos"
"OTC","5009",0,"ACH-001398","PT-Xr379n","SW 156","SW156","RCC","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC","",NA,"CVCL_1719",75,"Adult","Male","","Primary","kidney","ATCC","ATCC","",NA,"Adherent","MF-021-002","L-15 + 10% FBS + 2mM Glutamine","",NA,"SW156_KIDNEY","CRL-2175","None","","",272,"SIDM01162",1240220,""
"OTC","5009",0,"ACH-001991","PT-WTNLuu","NZOV9","NZOV9","EOV","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Endometrioid Ovarian Cancer","EOV","",NA,"CVCL_LJ73",47,"Adult","Female","","Primary","ovary","CellBank Australia","CellBank Australia","",NA,"Mixed","MF-003-003","AlphaMEM + 5% FBS + 1X Insulin-Transferrin-Selenium","",NA,"NZOV9_OVARY","*Couldn't find link to CellBank Australia","None","","",NA,"",NA,"endometrioid"
"OTC","5009",0.01435529297707,"ACH-001332","PT-aRE4u7","BICR 78","BICR78","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_2315",NA,"Unknown","Male","","Primary","upper_aerodigestive_tract","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-002-004","DMEM + 10% FBS + 2mM Glutamine + 0.4ug/ml Hydrocortisone","",NA,"BICR78_UPPER_AERODIGESTIVE_TRACT","4072111","None","","",913,"SIDM00501",1240122,"oral"
"OTC","5009",0,"ACH-000585","PT-HU0uli","EPLC-272H","EPLC272H","LUSC","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC","",NA,"CVCL_1197",57,"Adult","Male","caucasian","Primary","lung","DSMZ","DSMZ","",NA,"Adherent","MF-001-020","RPMI + 20% FBS","",NA,"EPLC272H_LUNG","","None","","",404,"SIDM01044",753556,"NSCLC_squamous"
"OTC","5009",0,"ACH-000550","PT-Wg8rkx","IGR-39","IGR39","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_2076",26,"Adult","Male","","Primary","skin","DSMZ","DSMZ","",NA,"Adherent","MF-002-022","DMEM + 15% FBS","",NA,"IGR39_SKIN","ACC 239","None","","",NA,"SIDM01065",NA,""
"OTC","5009",0,"ACH-000627","PT-Rd3J4D","LCLC-103H","LCLC103H","LCLC","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC","",NA,"CVCL_1375",61,"Adult","Male","caucasian","Metastatic","pleural_effusion","DSMZ","DSMZ","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"LCLC103H_LUNG","ACC 384","None","","",1502,"SIDM00345",753586,"NSCLC_large_cell"
"OTC","5009",0,"ACH-000704","PT-9pirK7","OAW42","OAW42","SOC","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC","",NA,"CVCL_1615",46,"Adult","Female","","Metastatic","ascites","ECACC","ECACC","",NA,"Adherent","MF-002-005","DMEM + 10% FBS + 2mM Glutamine + 1X Insulin-Transferrin-Selenium","",NA,"OAW42_OVARY","85073102","None","","",782,"SIDM00480",910548,""
"OTC","5009",0,"ACH-000276","PT-S4bLNM","HCC38","HCC38","IDC","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC","basal_A",NA,"CVCL_1267",50,"Adult","Female","caucasian","Primary","breast","ATCC","ATCC","",NA,"Adherent","MF-020-001","Waymouth's MB 752_1 + 10% FBS","",NA,"HCC38_BREAST","CRL-2314","None","","",1318,"SIDM00675",749717,"ERneg_HER2neg"
"OTC","5009",0,"ACH-000075","PT-59c3mE","U-87 MG","U87MG","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_0022",44,"Adult","Male","caucasian","Primary","central_nervous_system","ATCC","ATCC","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"U87MG_CENTRAL_NERVOUS_SYSTEM","HTB-14","None","","",549,"SIDM01189",687590,"astrocytoma"
"OTC","5009",0,"ACH-000818","PT-EQndr2","BT-483","BT483","IDC","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC","luminal",NA,"CVCL_2319",23,"Adult","Female","caucasian","Primary","breast","ATCC","ATCC","",NA,"Adherent","","","",NA,"BT483_BREAST","","None","","",1231,"SIDM00892",949093,"ERpos_HER2neg"
"OTC","5009",0.0565835283663675,"ACH-001616","PT-oQqqCS","OCI-LY18","OCILY18","DLBCLNOS","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS","",NA,"CVCL_1880",56,"Adult","Male","","Primary","pleural_effusion","DSMZ","DSMZ","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"OCILY18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ACC 699","None","","",NA,"",NA,"DLBCL"
"OTC","5009",0.0285691521967709,"ACH-000625","PT-oPfLLk","Hep 3B2.1-7","HEP3B217","HCC","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC","",NA,"CVCL_0326",8,"Pediatric","Male","black_or_african_american","Primary","liver","ATCC","ATCC","",NA,"Mixed","MF-006-001","MEM + 10% FBS","",NA,"HEP3B217_LIVER","HB-8064","None","","",1922,"SIDM00672",1240147,""
"OTC","5009",0.0976107966264223,"ACH-000941","PT-YZF57N","HEC-1-B","HEC1B","UCEC","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC","",NA,"CVCL_0294",71,"Adult","Female","","Primary","endometrium","ATCC","ATCC","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"HEC1B_ENDOMETRIUM","HTB-113","None","","",NA,"SIDM01241",NA,""
"OTC","5009",0,"ACH-000392","PT-v3MIz8","Calu-3","CALU3","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_0609",25,"Adult","Male","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"CALU3_LUNG","HTB-55","None","","",219,"SIDM00922",687777,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000269","PT-Qasynk","AM-38","AM38","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_1070",36,"Adult","Male","","Primary","central_nervous_system","HSRRB","HSRRB","",NA,"Adherent","MF-015-009","EMEM + 20% FBS","",NA,"AM38_CENTRAL_NERVOUS_SYSTEM","IFO50492","None","","",776,"SIDM00492",910933,"glioblastoma"
"OTC","5009",0.137503523749935,"ACH-001670","PT-SJ98Vo","TASK1","TASK1","PNET","CNS/Brain","Embryonal Tumor","Primitive Neuroectodermal Tumor","PNET","",NA,"CVCL_3177",21,"Adult","Female","","Primary","central_nervous_system","JCRB","JCRB","",NA,"Suspension","MF-002-001","DMEM + 10% FBS","",NA,"TASK1_CENTRAL_NERVOUS_SYSTEM","JCRB0139","None","","",NA,"SIDM00026",NA,""
"OTC","5009",0,"ACH-003133","PT-aKVmiL","ABM-T0021","ABMT0021","ZIMMCON","","Non-Cancerous","Immortalized Human Chondrocytes","","",NA,"",NA,"Unknown","","","","cartilage","ABM","ABM","",NA,"Adherent","MF-043-001","PriGrow I (TM001) + 25 μg/ml BPE + 0.15 ng/ml hEGF + 30 ng/ml cholera toxin (Sigma) + 5 μg/ml gentamycin","",NA,"","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000856","PT-PgOEtc","CAL-51","CAL51","BRCA","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA","basal_B",NA,"CVCL_1110",45,"Adult","Female","","Metastatic","pleural_effusion","DSMZ","DSMZ","",NA,"Adherent","MF-002-009","DMEM + 20% FBS","",NA,"CAL51_BREAST","ACC 302","None","","",4,"SIDM00933",910927,"ERneg_HER2neg"
"OTC","5009",0,"ACH-002687","PT-VBCF1O","WM3772F","WM3772F","UM","Eye","Ocular Melanoma","Uveal Melanoma","UM","",NA,"CVCL_0B81",NA,"Unknown","Female","","Metastatic","lung","Academic lab","Rockland Immunochemicals, Inc., Received from Tak Ito","",NA,"Adherent","MF-001-020","RPMI + 20% FBS","",NA,"WM3772F_EYE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001119","PT-eHvuQ3","Mac-2A","MAC2A","ALCLALKN","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Negative","ALCLALKN","",NA,"CVCL_H637",47,"Adult","Male","","Metastatic","skin","Academic lab","","",NA,"Suspension","MF-001-017","RPMI + 15% FBS","",NA,"MAC2A_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"",NA,"t_cell"
"OTC","5009",0,"ACH-003132","PT-pCwnlo","ABM-T0009","ABMT0009","ZIMMSCDIS","","Non-Cancerous","","","",NA,"",NA,"Unknown","","","","cartilaginous endplate","ABM","ABM","",NA,"Adherent","MF-043-001","PriGrow I (TM001) + 25 μg/ml BPE + 0.15 ng/ml hEGF + 30 ng/ml cholera toxin (Sigma) + 5 μg/ml gentamycin","",NA,"","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000376","PT-O9gP17","SF-295","SF295","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_1690",67,"Adult","Female","","Primary","central_nervous_system","Academic lab","NCI/DCTD","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"SF295_CENTRAL_NERVOUS_SYSTEM","C0005005","None","","",1164,"SIDM00084",905985,"glioblastoma"
"OTC","5009",0,"ACH-000685","PT-rSVcxp","L3.3","L33","PAASC","Pancreas","Adenosquamous Carcinoma of the Pancreas","Adenosquamous Carcinoma of the Pancreas","PAASC","",NA,"CVCL_8147",77,"Adult","Female","","Metastatic","lymph_node","Academic lab","Received from CCLE; originally academic lab","",NA,"Mixed","MF-002-026","DMEM + 10% FBS + 2mM Glutamine + 1mM Sodium pyruvate + 1mM NEAA","",NA,"L33_PANCREAS","","None","","",NA,"",NA,"exocrine_adenosquamous"
"OTC","5009",0.070389327891398,"ACH-000729","PT-LzHDTV","NCI-H1963","NCIH1963","SCLC","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC","",NA,"CVCL_1510",56,"Adult","Male","black_or_african_american","Primary","lung","ATCC","ATCC","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"NCIH1963_LUNG","CRL-5982","None","","",1570,"SIDM00760",688010,""
"OTC","5009",0,"ACH-001034","PT-NX1XUV","CHLA-9","CHLA9","ES","Bone","Ewing Sarcoma","Ewing Sarcoma","ES","EWS_FLI",NA,"CVCL_M150",14,"Pediatric","Female","","Primary","bone","Academic lab","Children's Oncology Group","",NA,"Adherent","MF-005-005","IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium","",NA,"CHLA9_BONE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001283","PT-yXtSGR","TC-106","TC106","ES","Bone","Ewing Sarcoma","Ewing Sarcoma","ES","EWS_ERG",NA,"CVCL_F531",19,"Adult","Male","","Metastatic","skin","Academic lab","Kim Stegmaier (Broad)","",NA,"Adherent","","","",NA,"TC106_BONE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000880","PT-VHRCrj","AGS","AGS","STAD","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD","",NA,"CVCL_0139",54,"Adult","Female","caucasian","Primary","stomach","ATCC","ATCC","",NA,"Adherent","MF-004-001","F12 + 10% FBS","",NA,"AGS_STOMACH","CRL-1739","None","","",1011,"SIDM00850",906790,""
"OTC","5009",0,"ACH-000035","PT-5LVIPg","NCI-H1650","NCIH1650","NSCLC","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC","",NA,"CVCL_1483",27,"Adult","Male","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH1650_LUNG","NCIH1650","None","","",1548,"SIDM00745",687800,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-001200","PT-XDzUk4","STM91-01","STM9101","MRT","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT","",NA,"CVCL_8000",0,"Pediatric","Male","","Metastatic","lung","Academic lab","Roberts (St Jude Hospital)","",NA,"Adherent","MF-001-003","RPMI + 10% FBS + 2mM Glutamine","",NA,"STM9101_SOFT_TISSUE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000194","PT-RKnqyJ","Hs 934.T","HS934T","ZFIBSKI","Fibroblast","Non-Cancerous","Fibroblast, Skin","","",NA,"CVCL_1031",58,"Adult","Female","caucasian","Primary","fibroblast","ATCC","ATCC","",NA,"Adherent","","","",NA,"HS934T_FIBROBLAST","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000322","PT-czDcsE","HT-144","HT144","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_0318",29,"Adult","Male","caucasian","Metastatic","skin","ATCC","ATCC","",NA,"Adherent","MF-023-001","McCoy's 5A + 10% FBS","",NA,"HT144_SKIN","HTB-63","None","","",1193,"SIDM00695",907067,""
"OTC","5009",0.0976107966264223,"ACH-000552","PT-sF39aT","HT-29","HT29","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_0320",44,"Adult","Female","caucasian","Primary","large_intestine","ATCC","ATCC","",NA,"Adherent","MF-023-001","McCoy's 5A + 10% FBS","",NA,"HT29_LARGE_INTESTINE","HTB-38","None","","",1212,"SIDM00136",905939,""
"OTC","5009",0,"ACH-002508","PT-SogXKU","WM3211","WM3211","ACRM","Skin","Melanoma","Acral Melanoma","ACRM","",NA,"CVCL_6797",34,"Adult","Female","","Metastatic","lymph_node","Academic lab","Hayward (QIMRB)","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"WM3211_SKIN","","None","","",NA,"",NA,"acral"
"OTC","5009",0,"ACH-000222","PT-y5xucl","AsPC-1","ASPC1","PAAD","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD","",NA,"CVCL_0152",62,"Adult","Female","caucasian","Metastatic","ascites","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"ASPC1_PANCREAS","CRL-1682","None","","",59,"SIDM00899",910702,"exocrine_adenocarcinoma"
"OTC","5009",0.0565835283663675,"ACH-000260","PT-7WPGtR","SK-N-AS","SKNAS","NBL","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL","",NA,"CVCL_1700",6,"Pediatric","Female","caucasian","Metastatic","bone_marrow","ATCC","ATCC","",NA,"Adherent","MF-002-002","DMEM + 10% FBS + 100uM NEAA","",NA,"SKNAS_AUTONOMIC_GANGLIA","CRL-2137","None","","",1480,"SIDM01101",724828,""
"OTC","5009",0,"ACH-001652","PT-IwYShD","SKG-II","SKGII","CESC","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC","",NA,"CVCL_2794",50,"Adult","Female","","Primary","endometrium","JCRB","JCRB","",NA,"Adherent","MF-004-001","F12 + 10% FBS","",NA,"SKGII_ENDOMETRIUM","IFO50309","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000608","PT-lr2HyG","COV644","COV644","MOV","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV","",NA,"CVCL_2425",NA,"Unknown","Female","","Primary","ovary","ECACC","ECACC","",NA,"Adherent","MF-002-003","DMEM + 10% FBS + 2mM Glutamine","",NA,"COV644_OVARY","7071908","None","","",NA,"",NA,"mucinous"
"OTC","5009",0,"ACH-000501","PT-kCvNaO","LS123","LS123","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_1383",65,"Adult","Female","caucasian","Primary","Colon","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"LS123_LARGE_INTESTINE","CCL-255","None","","",2266,"SIDM00776",907792,""
"OTC","5009",0,"ACH-000612","PT-DxsAw3","HuT 102","HUT102","MYCF","Lymphoid","Mature T and NK Neoplasms","Mycosis Fungoides","MYCF","",NA,"CVCL_3526",28,"Adult","Male","black_or_african_american","","lymph_node","ATCC","ATCC","",NA,"Suspension","","","",NA,"HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"SIDM01734",NA,"t_cell"
"OTC","5009",0.214124805352847,"ACH-001184","PT-4E3Ck9","SCMC-RM2","SCMCRM2","ARMS","Soft Tissue","Rhabdomyosarcoma","Alveolar Rhabdomyosarcoma","ARMS","PAX3_FKHR",NA,"CVCL_A667",11,"Pediatric","Female","","Metastatic","bone_marrow","Academic lab","Beat Schaefer (The Institute of Cancer Research)","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"SCMCRM2_SOFT_TISSUE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001688","PT-tocbjR","UM-RC-7","UMRC7","RCC","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC","",NA,"CVCL_2742",NA,"Unknown","Male","","Primary","kidney","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-015-002","EMEM + 10% FBS + 2mM Glutamine + 100uM NEAA","",NA,"UMRC7_KIDNEY","8090514","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001838","PT-cRrqep","ICC12","ICC12","IHCH","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Intrahepatic Cholangiocarcinoma","IHCH","",NA,"CVCL_A1VC",NA,"Unknown","Unknown","","Primary","biliary_tract","Academic lab","Bardeesy (MGH)","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"ICC12_BILIARY_TRACT","","None","","",NA,"",NA,"intrahepatic"
"OTC","5009",0,"ACH-000638","PT-xglezn","NCI-H441","NCIH441","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1561",33,"Adult","Male","","Metastatic","pericardial_effusion","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH441_LUNG","HTB-174","None","","",1815,"SIDM00925",908460,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-001846","PT-iphgaq","ICC6","ICC6","IHCH","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Intrahepatic Cholangiocarcinoma","IHCH","",NA,"CVCL_A1VF",NA,"Unknown","Unknown","","Primary","biliary_tract","Academic lab","Bardeesy (MGH)","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"ICC6_BILIARY_TRACT","","None","","",NA,"",NA,"intrahepatic"
"OTC","5009",0,"ACH-000798","PT-maJywx","CL-40","CL40","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_1982",NA,"Unknown","Female","","Primary","Colon","DSMZ","DSMZ","",NA,"Adherent","MF-007-019","DMEM:F12 + 20% FBS","",NA,"CL40_LARGE_INTESTINE","","None","","",555,"SIDM00960",1240124,""
"OTC","5009",0,"ACH-001321","PT-RAH5Wu","TT","TT","THME","Thyroid","Medullary Thyroid Cancer","Medullary Thyroid Cancer","THME","",NA,"CVCL_1774",77,"Adult","Female","caucasian","Primary","thyroid","ATCC","ATCC","",NA,"Adherent","MF-004-001","F12 + 10% FBS","",NA,"TT_THYROID","CRL-1803","None","","",NA,"SIDM00484",NA,""
"OTC","5009",0,"ACH-000894","PT-RPtiPJ","NCI-H1869","NCIH1869","LUSC","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC","",NA,"CVCL_1500",58,"Adult","Male","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-007-020","DMEM:F12 + 10%FBS + 20ug/ml insulin + 10ug/ml transferrin + 25nM sodium selenite + 50nM Hydrocortisone + 1ng/ml EGF + 10uM ethanolamine + 10uM phosphorylethanolamine + 100pM triiodothyronine + 0.5% (w/v) BSA (final conc.) + 10mM HEPES + 500uM sodium pyruvate + 2mM Glutamine","",NA,"NCIH1869_LUNG","CRL-5900","None","","",90,"SIDM00768",1240183,"NSCLC_squamous"
"OTC","5009",0.01435529297707,"ACH-001559","PT-KmK0MJ","Mero-82","MERO82","PLEMESO","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO","",NA,"CVCL_2594",NA,"Unknown","Unknown","","Primary","pleural_effusion","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-004-003","F12 + 15% FBS + 2mM Glutamine","",NA,"MERO82_PLEURA","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000344","PT-KDacEe","SNU-668","SNU668","DSTAD","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD","",NA,"CVCL_5081",63,"Adult","Male","asian","Metastatic","ascites","KCLB","KCLB","",NA,"Adherent","MF-001-005","RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate","",NA,"SNU668_STOMACH","00668","None","","",NA,"",NA,"diffuse_gastric"
"OTC","5009",0,"ACH-000223","PT-Vntr9y","HCC1937","HCC1937","IDC","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC","basal_A",NA,"CVCL_0290",24,"Adult","Female","caucasian","Primary","breast","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"HCC1937_BREAST","CRL-2336","None","","",936,"SIDM00874",749714,"ERneg_HER2neg"
"OTC","5009",0,"ACH-000031","PT-o4NqQC","Panc 02.13","PANC0213","PAAD","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD","",NA,"CVCL_1634",64,"Adult","Female","caucasian","Primary","pancreas","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"PANC0213_PANCREAS","CRL-2554","None","","",NA,"",NA,"exocrine_adenocarcinoma"
"OTC","5009",0,"ACH-000034","PT-5qa3uk","PLB-985","PLB985","AML","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML","",NA,"CVCL_2162",35,"Adult","Female","caucasian","Primary","haematopoietic_and_lymphoid_tissue","Academic lab","Pellman (DFCI)","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","SNP fingerprinting confirms that this line is an HL-60 derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.",NA,"SIDM00811",NA,"M3"
"OTC","5009",0,"ACH-001861","PT-5pDw3E","TGBC1TKB","TGBC1TKB","GBC","Biliary Tract","Intracholecystic Papillary Neoplasm","Gallbladder Cancer","GBC","",NA,"CVCL_1769",NA,"Unknown","Female","","Metastatic","lymph_node","Academic lab","Bardeesy (MGH)","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"TGBC1TKB_BILIARY_TRACT","","None","","",NA,"SIDM00252",NA,""
"OTC","5009",0,"ACH-000772","PT-nDp3Xt","TE 441.T","TE441T","RMS","Soft Tissue","Rhabdomyosarcoma","Rhabdomyosarcoma","RMS","CIC_DUX4",NA,"CVCL_1754",14,"Pediatric","Female","black_or_african_american","","soft_tissue","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"TE441T_SOFT_TISSUE","CRL-7767","None","","",298,"SIDM01173",924248,""
